"sales_date";"daily_revenue";"total_orders";"avg_order_value"
2015-01-07;1199.98;2;599.99
2015-01-08;117599.96000000002;5;23519.992000000006
2015-01-09;3299.942;6;549.9903333333333
2015-01-10;4179.932;7;597.1331428571428
2015-01-11;5649.909000000001;10;564.9909
2015-01-12;4879.914;9;542.2126666666667
2015-01-13;97939.89600000001;12;8161.658
2015-01-14;4049.9309999999996;7;578.5615714285714
2015-01-15;110299.884;13;8484.606461538462
2015-01-16;116959.964;5;23391.9928
2015-01-17;2229.9629999999997;4;557.4907499999999
2015-01-18;5629.902999999999;10;562.9902999999999
2015-01-19;5679.901999999999;10;567.9902
2015-01-20;118289.94499999998;7;16898.563571428567
2015-01-21;107249.93300000002;8;13406.241625000002
2015-01-22;7029.874999999999;13;540.7596153846154
2015-01-23;2459.954;5;491.99080000000004
2015-01-24;4739.916;9;526.6573333333333
2015-01-25;2609.9550000000004;5;521.9910000000001
2015-01-26;119979.91600000001;10;11997.991600000001
2015-01-27;2849.943;6;474.99050000000005
2015-01-28;3499.9299999999994;7;499.9899999999999
2015-01-29;2299.9539999999997;5;459.9907999999999
2015-01-30;1349.9730000000002;3;449.99100000000004
2015-01-31;2349.953;5;469.9906
2015-02-01;1999.96;4;499.99
2015-02-02;3899.9219999999996;8;487.49024999999995
2015-02-03;3899.9219999999996;8;487.49024999999995
2015-02-04;117299.95400000001;6;19549.992333333335
2015-02-05;3899.9219999999996;8;487.49024999999995
2015-02-06;115949.981;3;38649.99366666667
2015-02-07;2449.951;5;489.9902
2015-02-08;2849.943;6;474.99050000000005
2015-02-09;115999.98000000001;3;38666.66
2015-02-10;2749.945;6;458.3241666666667
2015-02-11;116449.971;4;29112.49275
2015-02-12;2849.943;6;474.99050000000005
2015-02-13;313249.94499999995;9;34805.54944444444
2015-02-14;2849.943;6;474.99050000000005
2015-02-15;117799.94399999999;7;16828.563428571426
2015-02-16;209349.95299999995;7;29907.136142857136
2015-02-17;1899.962;4;474.9905
2015-02-18;1949.961;4;487.49025
2015-02-19;949.981;2;474.9905
2015-02-20;2399.952;5;479.9904
2015-02-21;399.992;1;399.992
2015-02-22;2499.95;5;499.98999999999995
2015-02-23;347499.95;8;43437.49375
2015-02-24;93799.964;5;18759.9928
2015-02-25;2449.951;5;489.9902
2015-02-26;2449.951;5;489.9902
2015-02-27;1949.961;4;487.49025
2015-02-28;2949.941;6;491.6568333333333
2015-03-01;119899.902;11;10899.99109090909
2015-03-02;3849.923;8;481.240375
2015-03-03;119299.914;10;11929.9914
2015-03-04;117399.952;6;19566.658666666666
2015-03-05;2399.952;5;479.9904
2015-03-06;208949.961;6;34824.993500000004
2015-03-07;5199.896;11;472.71781818181813
2015-03-08;1999.96;4;499.99
2015-03-09;4149.917;9;461.10188888888894
2015-03-10;3849.923;8;481.240375
2015-03-11;119449.911;10;11944.9911
2015-03-12;116799.964;5;23359.9928
2015-03-13;2499.95;5;499.98999999999995
2015-03-14;117449.95100000002;6;19574.991833333337
2015-03-15;2699.9460000000004;6;449.99100000000004
2015-03-16;4199.916;9;466.6573333333333
2015-03-17;4349.913;9;483.3236666666666
2015-03-18;4249.915;9;472.2127777777778
2015-03-19;117299.954;6;19549.99233333333
2015-03-20;3449.9309999999996;7;492.84728571428565
2015-03-21;2949.941;6;491.6568333333333
2015-03-22;2999.9399999999996;6;499.98999999999995
2015-03-23;2899.942;6;483.32366666666667
2015-03-24;3299.9339999999993;7;471.41914285714273
2015-03-25;119349.913;10;11934.9913
2015-03-26;1499.97;3;499.99
2015-03-27;999.98;2;499.99
2015-03-28;5749.884999999999;12;479.1570833333333
2015-03-29;3849.923;8;481.240375
2015-03-30;4299.914;9;477.7682222222222
2015-03-31;117849.943;7;16835.706142857143
2015-04-01;107799.914;10;10779.9914
2015-04-02;8499.829999999998;18;472.21277777777766
2015-04-03;4249.915;9;472.2127777777778
2015-04-04;121799.864;15;8119.9909333333335
2015-04-05;235549.88899999997;14;16824.99207142857
2015-04-06;234349.913;11;21304.537545454546
2015-04-07;2899.942;6;483.32366666666667
2015-04-08;1399.972;3;466.6573333333333
2015-04-09;7249.854999999999;15;483.32366666666655
2015-04-10;7149.856999999999;15;476.65713333333326
2015-04-11;118999.92;10;11899.992
2015-04-12;314899.91199999995;12;26241.65933333333
2015-04-13;4849.902999999999;10;484.99029999999993
2015-04-14;1499.97;3;499.99
2015-04-15;70299.90400000001;11;6390.900363636364
2015-04-16;107349.92300000001;9;11927.769222222223
2015-04-17;462299.904;16;28893.744
2015-04-18;6799.863999999999;14;485.70457142857134
2015-04-19;69799.91400000002;10;6979.991400000002
2015-04-20;69399.922;9;7711.102444444445
2015-04-21;255449.86900000004;18;14191.659388888891
2015-04-22;61849.941999999995;7;8835.706
2015-04-23;72799.85400000004;16;4549.990875000002
2015-04-24;7799.843999999998;16;487.4902499999999
2015-04-25;5949.8809999999985;12;495.82341666666656
2015-04-26;5749.884999999999;12;479.1570833333333
2015-04-27;162699.89599999998;13;12515.376615384614
2015-04-28;136199.89599999998;13;10476.915076923075
2015-04-29;7299.853999999998;15;486.65693333333326
2015-04-30;308249.93399999995;11;28022.721272727267
2015-05-01;121149.877;14;8653.562642857143
2015-05-02;4249.914999999999;9;472.21277777777766
2015-05-03;71649.87700000001;15;4776.658466666667
2015-05-04;64299.893;12;5358.324416666666
2015-05-05;134449.931;9;14938.881222222224
2015-05-06;214099.91599999997;12;17841.659666666663
2015-05-07;69299.92400000001;9;7699.991555555557
2015-05-08;400199.93499999994;12;33349.994583333326
2015-05-09;70649.897;12;5887.491416666667
2015-05-10;241449.887;16;15090.6179375
2015-05-11;251249.895;14;17946.42107142857
2015-05-12;284799.94299999997;10;28479.9943
2015-05-13;234699.90599999996;12;19558.325499999995
2015-05-14;59549.85699999998;16;3721.866062499999
2015-05-15;6799.863999999999;14;485.70457142857134
2015-05-16;70249.90500000001;11;6386.355000000001
2015-05-17;97049.899;12;8087.491583333333
2015-05-18;5949.8809999999985;12;495.82341666666656
2015-05-19;109649.87700000001;14;7832.134071428572
2015-05-20;286799.944;9;31866.660444444446
2015-05-21;5099.897999999999;11;463.62709090909084
2015-05-22;4849.902999999999;10;484.99029999999993
2015-05-23;302399.92;13;23261.532307692305
2015-05-24;4749.905;10;474.9905
2015-05-25;70249.905;11;6386.355
2015-05-26;2949.941;6;491.6568333333333
2015-05-27;121899.92000000004;10;12189.992000000004
2015-05-28;121749.865;15;8116.657666666667
2015-05-29;133799.94399999996;8;16724.992999999995
2015-05-30;119249.915;10;11924.9915
2015-05-31;184199.926;10;18419.9926
2015-06-01;180249.87399999992;15;12016.658266666662
2015-06-02;122149.85699999999;16;7634.366062499999
2015-06-03;251699.886;15;16779.9924
2015-06-04;350949.881;15;23396.658733333334
2015-06-05;5199.896;11;472.71781818181813
2015-06-06;185899.892;13;14299.991692307693
2015-06-07;412349.88999999996;17;24255.87588235294
2015-06-08;185549.899;13;14273.069153846154
2015-06-09;4349.913;9;483.3236666666666
2015-06-10;4749.905;10;474.9905
2015-06-11;179149.89599999995;13;13780.761230769227
2015-06-12;56649.91499999999;10;5664.991499999999
2015-06-13;71349.88300000003;13;5488.452538461541
2015-06-14;96199.91600000001;10;9619.991600000001
2015-06-15;177399.931;9;19711.103444444445
2015-06-16;184249.925;10;18424.9925
2015-06-17;393899.8719999999;17;23170.58070588235
2015-06-18;63249.91399999999;10;6324.991399999999
2015-06-19;234999.859;18;13055.547722222222
2015-06-20;204849.83299999996;20;10242.491649999998
2015-06-21;183349.943;8;22918.742875
2015-06-22;240299.88399999996;15;16019.992266666664
2015-06-23;74549.81900000005;20;3727.490950000002
2015-06-24;128549.91799999999;11;11686.35618181818
2015-06-25;245999.869;17;14470.580529411765
2015-06-26;3499.9299999999994;7;499.9899999999999
2015-06-27;234849.90299999996;12;19570.825249999998
2015-06-28;69849.91300000002;10;6984.9913000000015
2015-06-29;8599.828;18;477.7682222222222
2015-06-30;5899.881999999999;12;491.6568333333332
2015-07-01;400149.904;15;26676.660266666666
2015-07-02;272199.87500000006;16;17012.492187500004
2015-07-03;66099.857;16;4131.2410625
2015-07-04;67949.95100000002;6;11324.991833333335
2015-07-05;5549.888999999999;12;462.49074999999993
2015-07-06;186949.871;16;11684.3669375
2015-07-07;137099.878;15;9139.991866666667
2015-07-08;71399.882;14;5099.991571428572
2015-07-09;122699.84600000002;17;7217.638000000001
2015-07-10;139699.82599999997;20;6984.991299999999
2015-07-11;6149.876999999999;13;473.06746153846143
2015-07-12;108249.90500000001;11;9840.900454545455
2015-07-13;3849.923;8;481.240375
2015-07-14;6349.872999999999;13;488.4517692307691
2015-07-15;296599.84699999995;19;15610.518263157892
2015-07-16;184799.914;11;16799.99218181818
2015-07-17;340199.924;12;28349.993666666665
2015-07-18;200149.90699999995;12;16679.158916666664
2015-07-19;179149.89599999998;13;13780.761230769229
2015-07-20;4899.901999999999;10;489.9901999999999
2015-07-21;186749.875;15;12449.991666666667
2015-07-22;301299.94200000004;10;30129.994200000005
2015-07-23;185399.90199999997;12;15449.991833333332
2015-07-24;164649.85700000002;17;9685.285705882354
2015-07-25;8249.835;17;485.28441176470585
2015-07-26;3399.932;7;485.7045714285714
2015-07-27;121199.876;14;8657.134
2015-07-28;121099.87800000001;14;8649.991285714286
2015-07-29;291349.85299999994;19;15334.202789473682
2015-07-30;120249.89500000003;12;10020.824583333337
2015-07-31;64749.883999999984;13;4980.760307692306
2015-08-01;70799.894;12;5899.991166666667
2015-08-02;62699.92499999999;9;6966.658333333332
2015-08-03;118849.923;9;13205.546999999999
2015-08-04;59149.86499999998;15;3943.324333333332
2015-08-05;185249.905;12;15437.492083333333
2015-08-06;70399.90200000003;11;6399.991090909094
2015-08-07;68899.93200000003;8;8612.491500000004
2015-08-08;327599.8879999999;15;21839.992533333327
2015-08-09;71249.88500000002;13;5480.760384615386
2015-08-10;120399.89200000002;12;10033.324333333336
2015-08-11;414149.92699999997;12;34512.493916666666
2015-08-12;209499.95;7;29928.56428571429
2015-08-13;108799.894;12;9066.657833333333
2015-08-14;120749.885;13;9288.452692307692
2015-08-15;270949.9;14;19353.56428571429
2015-08-16;118649.927;9;13183.325222222222
2015-08-17;183999.93;9;20444.436666666665
2015-08-18;4699.906;10;469.9906
2015-08-19;237549.849;18;13197.213833333333
2015-08-20;300649.89700000006;14;21474.992642857145
2015-08-21;129749.894;13;9980.761076923078
2015-08-22;137199.87600000002;15;9146.658400000002
2015-08-23;130549.87800000001;15;8703.325200000001
2015-08-24;7349.852999999999;16;459.36581249999995
2015-08-25;119299.91399999999;10;11929.991399999999
2015-08-26;7899.841999999998;16;493.74012499999986
2015-08-27;294949.88;15;19663.325333333334
2015-08-28;72649.85700000003;16;4540.616062500002
2015-08-29;271199.8949999999;14;19371.421071428565
2015-08-30;224299.843;19;11805.254894736841
2015-08-31;235399.892;13;18107.684
2015-09-01;183899.93200000003;9;20433.32577777778
2015-09-02;402449.931;11;36586.357363636365
2015-09-03;57649.89499999999;12;4804.157916666666
2015-09-04;6249.874999999998;13;480.75961538461524
2015-09-05;118699.926;9;13188.880666666668
2015-09-06;6199.875999999999;13;476.9135384615384
2015-09-07;231849.96300000002;6;38641.660500000005
2015-09-08;70349.90300000002;11;6395.4457272727295
2015-09-09;69399.92200000004;9;7711.102444444448
2015-09-10;8299.833999999999;17;488.2255294117646
2015-09-11;184399.92199999993;10;18439.992199999993
2015-09-12;290699.866;17;17099.992117647056
2015-09-13;160349.943;8;20043.742875
2015-09-14;120649.88700000002;13;9280.76053846154
2015-09-15;65099.87699999998;14;4649.991214285713
2015-09-16;236799.954;8;29599.99425
2015-09-17;5249.8949999999995;11;477.26318181818175
2015-09-18;250849.90299999996;13;19296.146384615382
2015-09-19;187349.86299999998;17;11020.580176470587
2015-09-20;293949.9;14;20996.42142857143
2015-09-21;69699.91600000001;10;6969.991600000001
2015-09-22;58699.873999999996;14;4192.848142857142
2015-09-23;162249.90499999997;12;13520.825416666665
2015-09-24;72649.85700000002;16;4540.616062500001
2015-09-25;3849.923;8;481.240375
2015-09-26;122249.85500000004;16;7640.6159375000025
2015-09-27;220899.95199999996;7;31557.135999999995
2015-09-28;120599.888;13;9276.914461538461
2015-09-29;235199.896;13;18092.299692307693
2015-09-30;169799.952;7;24257.136
2015-10-01;3799.924;8;474.9905
2015-10-02;116899.962;5;23379.9924
2015-10-03;55349.941;7;7907.1344285714285
2015-10-04;7649.846999999999;16;478.1154374999999
2015-10-05;173949.90100000004;12;14495.825083333337
2015-10-06;250999.8999999999;13;19307.68461538461
2015-10-07;301049.889;15;20069.9926
2015-10-08;236549.927;11;21504.538818181816
2015-10-09;69899.91200000001;10;6989.991200000001
2015-10-10;122149.915;11;11104.537727272727
2015-10-11;270449.91;13;20803.83923076923
2015-10-12;251199.89599999998;14;17942.849714285712
2015-10-13;69549.91900000001;10;6954.991900000001
2015-10-14;69849.913;10;6984.9913
2015-10-15;2799.9440000000004;6;466.6573333333334
2015-10-16;57599.89599999999;12;4799.9913333333325
2015-10-17;5949.881;13;457.68315384615386
2015-10-18;4849.902999999999;10;484.99029999999993
2015-10-19;119399.91200000003;10;11939.991200000002
2015-10-20;4199.916;9;466.6573333333333
2015-10-21;418199.9039999999;15;27879.993599999994
2015-10-22;5249.8949999999995;11;477.26318181818175
2015-10-23;182099.89499999996;14;13007.135357142854
2015-10-24;183399.942;8;22924.99275
2015-10-25;134699.926;10;13469.992600000001
2015-10-26;8299.833999999999;17;488.2255294117646
2015-10-27;363899.9419999999;10;36389.994199999994
2015-10-28;185099.90800000002;12;15424.992333333335
2015-10-29;3949.9209999999994;8;493.7401249999999
2015-10-30;95999.92000000001;9;10666.657777777778
2015-10-31;347899.9419999999;9;38655.549111111104
2015-11-01;68449.941;7;9778.563
2015-11-02;119249.91500000002;10;11924.991500000002
2015-11-03;68799.93400000001;8;8599.991750000001
2015-11-04;134349.93300000002;9;14927.770333333336
2015-11-05;122299.85400000002;16;7643.740875000001
2015-11-06;3899.9219999999996;8;487.49024999999995
2015-11-07;2899.942;6;483.32366666666667
2015-11-08;227299.914;12;18941.659499999998
2015-11-09;5899.881999999999;12;491.6568333333332
2015-11-10;309249.91400000005;13;23788.454923076926
2015-11-11;3599.928;8;449.991
2015-11-12;106399.94200000001;7;15199.991714285716
2015-11-13;136749.88499999998;14;9767.848928571428
2015-11-14;119299.91400000002;10;11929.991400000003
2015-11-15;213249.933;10;21324.9933
2015-11-16;6299.873999999999;13;484.6056923076922
2015-11-17;57149.904999999984;11;5195.445909090908
2015-11-18;69299.924;9;7699.991555555555
2015-11-19;122199.91399999999;11;11109.08309090909
2015-11-20;230799.911;12;19233.325916666665
2015-11-21;186149.88700000002;14;13296.420500000002
2015-11-22;71299.884;13;5484.606461538462
2015-11-23;164349.962;6;27391.660333333333
2015-11-24;58299.88199999999;13;4484.606307692307
2015-11-25;69399.922;9;7711.102444444445
2015-11-26;131799.853;17;7752.932529411765
2015-11-27;161699.91599999997;11;14699.99236363636
2015-11-28;3449.9309999999996;7;492.84728571428565
2015-11-29;107249.925;9;11916.658333333333
2015-11-30;286999.93999999994;9;31888.882222222215
2015-12-01;69449.92100000002;9;7716.657888888891
2015-12-02;231449.971;5;46289.9942
2015-12-03;121399.87200000003;14;8671.419428571431
2015-12-04;68399.94200000001;7;9771.420285714286
2015-12-05;149249.90299999993;12;12437.49191666666
2015-12-06;230799.911;12;19233.325916666665
2015-12-07;3949.9209999999994;8;493.7401249999999
2015-12-08;120349.95100000002;7;17192.850142857144
2015-12-09;2799.9439999999995;6;466.65733333333327
2015-12-10;233699.92599999998;10;23369.992599999998
2015-12-11;118349.933;8;14793.741625
2015-12-12;119299.91400000002;10;11929.991400000003
2015-12-13;6249.874999999999;13;480.7596153846153
2015-12-14;4199.916;9;466.6573333333333
2015-12-15;1449.971;3;483.32366666666667
2015-12-16;185299.904;12;15441.658666666668
2015-12-17;69399.922;9;7711.102444444445
2015-12-18;161449.92099999997;10;16144.992099999998
2015-12-19;69399.92200000004;9;7711.102444444448
2015-12-20;297999.95;8;37249.99375
2015-12-21;3799.924;8;474.9905
2015-12-22;2849.943;6;474.99050000000005
2015-12-23;115499.99;2;57749.995
2015-12-24;119849.903;11;10895.445727272729
2015-12-25;1499.97;3;499.99
2015-12-26;2899.942;6;483.32366666666667
2015-12-27;184949.91099999996;11;16813.62827272727
2015-12-28;200799.914;12;16733.326166666666
2015-12-29;233549.929;10;23354.9929
2015-12-30;106349.94300000001;7;15192.849000000002
2015-12-31;56649.91499999999;10;5664.991499999999
2016-01-01;67999.95000000003;6;11333.325000000004
2016-01-02;949.981;2;474.9905
2016-01-03;1799.9640000000002;4;449.99100000000004
2016-01-04;3399.932;7;485.7045714285714
2016-01-05;118449.93100000001;8;14806.241375000001
2016-01-06;64299.893;12;5358.324416666666
2016-01-07;2499.95;5;499.98999999999995
2016-01-08;313799.934;10;31379.9934
2016-01-09;134699.926;10;13469.992600000001
2016-01-10;233799.924;10;23379.9924
2016-01-11;128249.92400000001;10;12824.992400000001
2016-01-12;109299.884;13;8407.683384615386
2016-01-13;2249.955;5;449.991
2016-01-14;170299.97400000002;5;34059.9948
2016-01-15;118899.922;9;13211.102444444445
2016-01-16;3249.9350000000004;7;464.27642857142865
2016-01-17;62349.931999999986;8;7793.741499999998
2016-01-18;55849.931;8;6981.241375
2016-01-19;194599.90699999998;13;14969.223615384613
2016-01-20;171399.952;7;24485.707428571426
2016-01-21;68449.94099999999;7;9778.562999999998
2016-01-22;105899.952;6;17649.992000000002
2016-01-23;183249.945;8;22906.243125
2016-01-24;68349.943;7;9764.27757142857
2016-01-25;61899.94099999999;7;8842.848714285714
2016-01-26;4299.914;9;477.7682222222222
2016-01-27;2449.951;5;489.9902
2016-01-28;3199.9359999999997;7;457.13371428571423
2016-01-29;275799.934;10;27579.9934
2016-01-30;1999.96;4;499.99
2016-01-31;67899.952;6;11316.658666666668
2016-02-01;68849.93300000002;8;8606.241625000002
2016-02-02;339249.943;10;33924.994300000006
2016-02-03;69299.924;9;7699.991555555555
2016-02-04;182449.961;6;30408.326833333336
2016-02-05;95899.92200000004;9;10655.546888888894
2016-02-06;3399.932;7;485.7045714285714
2016-02-07;275449.941;9;30605.549
2016-02-08;4299.914;9;477.7682222222222
2016-02-09;2649.9470000000006;6;441.65783333333343
2016-02-10;6249.874999999999;13;480.7596153846153
2016-02-11;183849.93300000002;9;20427.770333333334
2016-02-12;4849.902999999999;10;484.99029999999993
2016-02-13;106299.944;7;15185.706285714286
2016-02-14;68249.945;7;9749.992142857143
2016-02-15;3399.932;7;485.7045714285714
2016-02-16;55899.92999999999;8;6987.491249999999
2016-02-17;274499.96;7;39214.280000000006
2016-02-18;69349.923;9;7705.547
2016-02-19;120249.953;7;17178.564714285712
2016-02-20;899.982;2;449.991
2016-02-21;55649.935;8;6956.241875
2016-02-22;183799.93399999998;9;20422.214888888888
2016-02-23;185299.90399999998;12;15441.658666666664
2016-02-24;3299.934;7;471.4191428571429
2016-02-25;63599.907;11;5781.809727272727
2016-02-26;107899.91200000001;10;10789.9912
2016-02-27;96349.91300000002;10;9634.991300000002
2016-02-28;106449.94100000002;7;15207.134428571431
2016-02-29;126449.96000000002;6;21074.993333333336
2016-03-01;222399.92200000002;10;22239.9922
2016-03-02;385299.913;13;29638.454846153847
2016-03-03;119399.91200000001;10;11939.9912
2016-03-04;186099.88799999998;14;13292.849142857141
2016-03-05;128749.914;11;11704.537636363637
2016-03-06;68849.933;8;8606.241625
2016-03-07;303899.92199999996;12;25324.993499999997
2016-03-08;293749.962;8;36718.74525
2016-03-09;2749.9449999999997;6;458.3241666666666
2016-03-10;164499.86000000002;17;9676.462352941177
2016-03-11;190149.865;17;11185.286176470589
2016-03-12;69799.91400000002;10;6979.991400000002
2016-03-13;4699.905999999999;10;469.9905999999999
2016-03-14;96549.909;11;8777.264454545455
2016-03-15;2849.943;6;474.99050000000005
2016-03-16;136749.88499999995;14;9767.848928571426
2016-03-17;4249.915;9;472.2127777777778
2016-03-18;3799.924;8;474.9905
2016-03-19;134449.931;9;14938.881222222224
2016-03-20;190549.85700000002;18;10586.103166666668
2016-03-21;287899.922;11;26172.720181818182
2016-03-22;309799.90299999993;14;22128.564499999997
2016-03-23;60149.844999999994;17;3538.2261764705877
2016-03-24;210499.93000000005;9;23388.881111111117
2016-03-25;186049.88899999997;14;13289.277785714283
2016-03-26;70249.90500000001;11;6386.355000000001
2016-03-27;68899.93200000002;8;8612.491500000002
2016-03-28;118999.92000000003;9;13222.213333333337
2016-03-29;68299.944;7;9757.134857142857
2016-03-30;186499.88000000003;14;13321.420000000002
2016-03-31;93849.963;5;18769.9926
2016-04-01;69799.91400000002;10;6979.991400000002
2016-04-02;234799.90399999998;12;19566.658666666666
2016-04-03;5999.879999999999;13;461.5292307692307
2016-04-04;162399.89599999998;14;11599.99257142857
2016-04-05;3249.9349999999995;7;464.2764285714285
2016-04-06;122649.84700000004;17;7214.696882352943
2016-04-07;127699.93499999998;9;14188.881666666664
2016-04-08;63749.90399999999;11;5795.445818181817
2016-04-09;173849.90299999996;12;14487.491916666664
2016-04-10;57699.893999999986;12;4808.324499999999
2016-04-11;70849.89300000001;12;5904.157750000001
2016-04-12;67449.96100000001;5;13489.992200000002
2016-04-13;327849.88300000003;15;21856.65886666667
2016-04-14;225399.862;17;13258.815411764706
2016-04-15;67449.82999999999;19;3549.9910526315784
2016-04-16;119749.90500000003;11;10886.355000000003
2016-04-17;3799.924;8;474.9905
2016-04-18;135749.90499999994;12;11312.492083333329
2016-04-19;225949.85099999994;17;13291.16770588235
2016-04-20;299899.912;12;24991.659333333333
2016-04-21;536899.862;20;26844.9931
2016-04-22;171949.90899999999;12;14329.159083333332
2016-04-23;137599.86799999993;16;8599.991749999996
2016-04-24;252199.87599999996;16;15762.492249999998
2016-04-25;5199.896;11;472.71781818181813
2016-04-26;212299.89399999997;13;16330.761076923074
2016-04-27;118449.93100000001;8;14806.241375000001
2016-04-28;69749.91500000002;10;6974.991500000002
2016-04-29;118849.923;9;13205.546999999999
2016-04-30;201149.90699999998;13;15473.069769230768
2016-05-01;98099.878;14;7007.134142857142
2016-05-02;292949.87899999996;17;17232.34582352941
2016-05-03;352549.90699999995;14;25182.13621428571
2016-05-04;342099.88600000006;16;21381.242875000004
2016-05-05;546899.892;17;32170.58188235294
2016-05-06;6249.874999999999;13;480.7596153846153
2016-05-07;119599.90800000002;11;10872.71890909091
2016-05-08;71799.87400000003;14;5128.56242857143
2016-05-09;130649.87600000003;15;8709.991733333336
2016-05-10;6649.866999999999;14;474.99049999999994
2016-05-11;73049.849;17;4297.04994117647
2016-05-12;122049.859;16;7628.1161875
2016-05-13;197749.844;19;10407.88652631579
2016-05-14;5399.891999999999;11;490.8992727272726
2016-05-15;252899.86199999994;18;14049.99233333333
2016-05-16;164349.863;16;10271.8664375
2016-05-17;215599.82799999998;20;10779.991399999999
2016-05-18;348899.922;11;31718.17472727273
2016-05-19;274749.923;11;24977.265727272727
2016-05-20;136149.89699999994;13;10473.068999999996
2016-05-21;5699.8859999999995;12;474.99049999999994
2016-05-22;203299.86399999994;17;11958.81552941176
2016-05-23;119849.903;11;10895.445727272729
2016-05-24;356499.828;22;16204.537636363635
2016-05-25;163249.85299999992;17;9602.932529411759
2016-05-26;213499.86999999994;16;13343.741874999996
2016-05-27;351649.925;12;29304.160416666666
2016-05-28;303199.904;14;21657.136
2016-05-29;278199.854;19;14642.097578947369
2016-05-30;190349.86100000003;18;10574.99227777778
2016-05-31;237149.915;12;19762.492916666666
2016-06-01;334949.83099999995;22;15224.992318181816
2016-06-02;300299.9039999999;13;23099.99261538461
2016-06-03;74349.82300000005;19;3913.148578947371
2016-06-04;357099.81600000005;23;15526.078956521742
2016-06-05;75049.80900000005;21;3573.800428571431
2016-06-06;405149.90299999993;15;27009.99353333333
2016-06-07;258149.75699999993;28;9219.634178571427
2016-06-08;514299.7639999999;29;17734.474620689653
2016-06-09;357549.74899999995;30;11918.324966666665
2016-06-10;290049.84700000007;19;15265.781421052636
2016-06-11;121199.87600000002;14;8657.134000000002
2016-06-12;122599.84800000001;17;7211.755764705883
2016-06-13;411099.848;21;19576.183238095236
2016-06-14;60599.835999999996;18;3366.6575555555555
2016-06-15;188699.906;12;15724.992166666665
2016-06-16;234899.902;12;19574.991833333333
2016-06-17;302249.865;17;17779.40382352941
2016-06-18;238049.824;23;10349.992347826086
2016-06-19;180499.869;16;11281.2418125
2016-06-20;4999.9;11;454.5363636363636
2016-06-21;419199.82599999994;22;19054.537545454543
2016-06-22;213599.86799999996;16;13349.991749999997
2016-06-23;6599.8679999999995;14;471.41914285714284
2016-06-24;9199.815999999999;19;484.2008421052631
2016-06-25;196249.874;16;12265.617125
2016-06-26;121049.87900000002;14;8646.41992857143
2016-06-27;254399.832;20;12719.9916
2016-06-28;136649.88699999996;14;9760.706214285712
2016-06-29;7249.854999999999;15;483.32366666666655
2016-06-30;484599.828;23;21069.557739130432
2016-07-01;428599.82699999976;23;18634.77508695651
2016-07-02;340699.856;18;18927.76977777778
2016-07-03;108649.89700000003;12;9054.158083333336
2016-07-04;68199.815;20;3409.99075
2016-07-05;66799.84299999998;18;3711.1023888888876
2016-07-06;288649.8659999999;18;16036.103666666662
2016-07-07;300099.83499999985;21;14290.468333333327
2016-07-08;194999.899;14;13928.564214285714
2016-07-09;8599.828;18;477.7682222222222
2016-07-10;215599.82800000004;20;10779.991400000003
2016-07-11;303649.837;20;15182.49185
2016-07-12;181649.77300000002;27;6727.769370370371
2016-07-13;574449.8389999999;23;24976.079956521735
2016-07-14;365999.89999999997;15;24399.993333333332
2016-07-15;119749.905;11;10886.355
2016-07-16;251099.89799999996;14;17935.707
2016-07-17;8899.821999999998;19;468.41168421052623
2016-07-18;183399.81099999993;22;8336.355045454542
2016-07-19;291999.91;12;24333.325833333332
2016-07-20;470249.8439999999;22;21374.992909090906
2016-07-21;189399.822;21;9019.039142857142
2016-07-22;213999.86000000004;16;13374.991250000003
2016-07-23;63749.903999999995;11;5795.445818181818
2016-07-24;8149.836999999998;17;479.4021764705881
2016-07-25;6899.862;15;459.9908
2016-07-26;343249.863;18;19069.436833333333
2016-07-27;180299.87299999996;15;12019.99153333333
2016-07-28;177749.793;23;7728.251869565218
2016-07-29;227149.82700000002;20;11357.49135
2016-07-30;368849.84299999994;20;18442.49215
2016-07-31;267149.897;15;17809.993133333333
2016-08-01;123349.891;13;9488.453153846154
2016-08-02;71849.87300000004;14;5132.133785714288
2016-08-03;60999.827999999994;19;3210.5172631578944
2016-08-04;7099.857999999999;15;473.3238666666666
2016-08-05;304849.81299999997;23;13254.339695652172
2016-08-06;494299.8029999999;26;19011.530884615382
2016-08-07;181299.85299999997;18;10072.214055555554
2016-08-08;221999.8569999999;18;12333.325388888883
2016-08-09;264699.894;14;18907.135285714285
2016-08-10;196249.87399999998;16;12265.617124999999
2016-08-11;236249.87500000003;15;15749.991666666669
2016-08-12;353549.88699999993;16;22096.867937499996
2016-08-13;413799.8930000001;17;24341.170176470594
2016-08-14;73649.83700000006;18;4091.6576111111144
2016-08-15;125649.845;18;6980.546944444444
2016-08-16;297399.889;16;18587.4930625
2016-08-17;186299.884;14;13307.13457142857
2016-08-18;140549.80900000004;22;6388.627681818183
2016-08-19;359349.8029999999;24;14972.90845833333
2016-08-20;119799.904;11;10890.900363636363
2016-08-21;8149.836999999999;17;479.40217647058813
2016-08-22;226699.92599999998;11;20609.08418181818
2016-08-23;189899.81199999995;22;8631.809636363634
2016-08-24;277149.875;16;17321.8671875
2016-08-25;132599.83699999997;19;6978.938789473683
2016-08-26;300149.907;13;23088.454384615387
2016-08-27;117399.95200000002;6;19566.65866666667
2016-08-28;137749.86500000002;16;8609.366562500001
